unitid,institution_name,sector,candidate_url,catalog_year_start,catalog_year_end,candidate_generation_method,candidate_source_type,legacy_input_provenance,counts_as_legacy_coverage,candidate_source_file,source_query_or_root,candidate_materialization_priority
100858,Auburn University,public,https://bulletin.auburn.edu/archivedbulletins/2012-2013/undergraduate/,2012,2013,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
100858,Auburn University,public,https://bulletin.auburn.edu/archivedbulletins/2013-2014/undergraduate/,2013,2014,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
100858,Auburn University,public,https://bulletin.auburn.edu/archivedbulletins/2014-2015/undergraduate/,2014,2015,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
100858,Auburn University,public,https://bulletin.auburn.edu/archivedbulletins/2015-2016/undergraduate/,2015,2016,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
100858,Auburn University,public,https://bulletin.auburn.edu/archivedbulletins/2016-2017/undergraduate/,2016,2017,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=2&navoid=15,2010,2010,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=3&navoid=49,2011,2011,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=4&navoid=74,2012,2012,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=6&navoid=121,2013,2013,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=8&navoid=190,2014,2014,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=9&navoid=222,2015,2015,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
102669,Alaska Pacific University,private,http://catalog.alaskapacific.edu/content.php?catoid=19&navoid=569,2016,2016,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,historical_attempt,1
105330,NORTHERN ARIZONA UNIVERSITY,public,https://web.archive.org/web/20020928195732/http://www2.nau.edu:80/,2002,2003,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,2
105330,NORTHERN ARIZONA UNIVERSITY,public,https://web.archive.org/web/20031001005125/http://www3.nau.edu:80/,2003,2004,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,historical_attempt,2
105330,Northern Arizona University,public,https://web.archive.org/web/20060922235445/http://www3.nau.edu/,2006,2007,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,historical_attempt,2
105330,Northern Arizona University,public,https://web.archive.org/web/20060922235445/http://www3.nau.edu/,2006,2007,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,historical_attempt,2
105330,Northern Arizona University,public,https://web.archive.org/web/20080922235445/http://www3.nau.edu/,2008,2009,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,2
105330,Northern Arizona University,public,https://web.archive.org/web/20090922235445/http://www3.nau.edu/,2009,2010,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,2
105330,Northern Arizona University,public,https://web.archive.org/web/20110625093320/http://www2.nau.edu:80/,2011,2012,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,historical_attempt,2
106458,ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,public,https://catalog.astate.edu/,2002,2002,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,public,https://catalog.astate.edu/,2003,2003,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,public,https://catalog.astate.edu/,2004,2004,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2005,2005,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2006,2006,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2007,2007,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2008,2008,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2009,2009,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2010,2010,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2011,2011,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2012,2012,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2013,2013,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2014,2014,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2015,2015,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106458,Arkansas State University-Main Campus,public,https://catalog.astate.edu/,2016,2016,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
106467,ARKANSAS TECH UNIVERSITY,public,https://catalog.atu.edu/archive/2024-2025/pdf/2003-2004%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,ARKANSAS TECH UNIVERSITY,public,https://catalog.atu.edu/archive/2024-2025/pdf/2004-2005%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2005-2006%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2006-2007%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2007-2008%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2008-2009%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2009-2010%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2010-2011%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2011-2012%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2012-2013%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2013-14%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2014-15%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2015-16%20UndergraduateCatalog-updated.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
106467,Arkansas Tech University,public,https://catalog.atu.edu/archive/2024-2025/pdf/2016-2017%20UndergraduateCatalog.pdf,2024,2025,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,historical_discovery,1
107071,HENDERSON STATE UNIVERSITY,public,https://hsu.edu/pdf/REG_ugbulletin01-03.pdf,2002,2002,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,HENDERSON STATE UNIVERSITY,public,https://hsu.edu/pdf/REG_ugbulletin02-04.pdf,2003,2003,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,HENDERSON STATE UNIVERSITY,public,https://hsu.edu/pdf/REG_ugbulletin03-05.pdf,2004,2004,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin04-06.pdf,2005,2005,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin05-07.pdf,2006,2006,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin06-08.pdf,2007,2007,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin07-09.pdf,2008,2008,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin08-10.pdf,2009,2009,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin09-11.pdf,2010,2010,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin10-12.pdf,2011,2011,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin11-13.pdf,2012,2012,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin12-14.pdf,2013,2013,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://www.hsu.edu/uploads/pages/ugcatalog_1416.pdf,2014,2014,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_attempt,0
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin14-16.pdf,2015,2015,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107071,Henderson State University,public,https://hsu.edu/pdf/REG_ugbulletin15-17.pdf,2016,2016,historical_url_evidence_materialization,historical_lead_input_url,historical_programmatic_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,historical_attempt,3
107558,UNIVERSITY OF THE OZARKS,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0204.pdf,2002,2002,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,UNIVERSITY OF THE OZARKS,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0405.pdf,2004,2004,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0506.pdf,2005,2005,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0607.pdf,2006,2006,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0708.pdf,2007,2007,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0809.pdf,2008,2008,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog0910.pdf,2009,2009,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1011.pdf,2010,2010,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1112.pdf,2011,2011,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1213.pdf,2012,2012,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1314.pdf,2013,2013,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1415.pdf,2014,2014,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1516.pdf,2015,2015,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,historical_attempt,1
107558,University of the Ozarks,private,https://eaglenet.ozarks.edu/includes/pdffiles/catalogs/catalog1617.pdf,2016,2016,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
