unitid,institution_name,year,prior_attrition_class,historical_evidence_class,historical_evidence_value,materialization_decision,candidate_url,provenance_label,exclusion_reason,historical_source_table,historical_source_file_path,historical_inventory_row_id,candidate_generation_method,candidate_source_type,catalog_year_start,catalog_year_end,counts_as_legacy_coverage,selected_batches,candidate_url_rows,benchmark_key_rows,has_valid_human_legacy,has_prior_programmatic_accepted,has_imported_llm_candidate_lead,has_unreviewed_candidate_lead,has_failed_historical_attempt,secondary_attrition_class
100858,Auburn University,2012,,prior_programmatic_accepted_needs_current_reverification,https://bulletin.auburn.edu/archivedbulletins/2012-2013/undergraduate/,materialized_candidate,https://bulletin.auburn.edu/archivedbulletins/2012-2013/undergraduate/,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10108.0,historical_url_evidence_materialization,legacy_input_url,2012,2013,True,012,0,0,False,True,False,False,True,dropped_historical_url_evidence
100858,Auburn University,2013,,prior_programmatic_accepted_needs_current_reverification,https://bulletin.auburn.edu/archivedbulletins/2013-2014/undergraduate/,materialized_candidate,https://bulletin.auburn.edu/archivedbulletins/2013-2014/undergraduate/,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10109.0,historical_url_evidence_materialization,legacy_input_url,2013,2014,True,012,0,0,False,True,True,False,False,dropped_historical_url_evidence
100858,Auburn University,2014,,prior_programmatic_accepted_needs_current_reverification,https://bulletin.auburn.edu/archivedbulletins/2014-2015/undergraduate/,materialized_candidate,https://bulletin.auburn.edu/archivedbulletins/2014-2015/undergraduate/,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10110.0,historical_url_evidence_materialization,legacy_input_url,2014,2015,True,012,0,0,False,True,True,False,False,dropped_historical_url_evidence
100858,Auburn University,2015,,prior_programmatic_accepted_needs_current_reverification,https://bulletin.auburn.edu/archivedbulletins/2015-2016/undergraduate/,materialized_candidate,https://bulletin.auburn.edu/archivedbulletins/2015-2016/undergraduate/,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10111.0,historical_url_evidence_materialization,legacy_input_url,2015,2016,True,012,0,0,False,True,True,False,False,dropped_historical_url_evidence
100858,Auburn University,2016,,prior_programmatic_accepted_needs_current_reverification,https://bulletin.auburn.edu/archivedbulletins/2016-2017/undergraduate/,materialized_candidate,https://bulletin.auburn.edu/archivedbulletins/2016-2017/undergraduate/,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10112.0,historical_url_evidence_materialization,legacy_input_url,2016,2017,True,012,0,0,False,True,True,False,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2010,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=2&navoid=15,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=2&navoid=15,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178425.0,historical_url_evidence_materialization,legacy_input_url,2010,2010,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2011,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=3&navoid=49,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=3&navoid=49,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178426.0,historical_url_evidence_materialization,legacy_input_url,2011,2011,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2012,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=4&navoid=74,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=4&navoid=74,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178427.0,historical_url_evidence_materialization,legacy_input_url,2012,2012,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2013,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=6&navoid=121,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=6&navoid=121,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178428.0,historical_url_evidence_materialization,legacy_input_url,2013,2013,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2014,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=8&navoid=190,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=8&navoid=190,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178429.0,historical_url_evidence_materialization,legacy_input_url,2014,2014,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2015,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=9&navoid=222,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=9&navoid=222,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178430.0,historical_url_evidence_materialization,legacy_input_url,2015,2015,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
102669,Alaska Pacific University,2016,,prior_programmatic_accepted_needs_current_reverification,http://catalog.alaskapacific.edu/content.php?catoid=19&navoid=569,materialized_candidate,http://catalog.alaskapacific.edu/content.php?catoid=19&navoid=569,prior_programmatic,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PIPELINE_OUTPUTS/01_url_discovery/production_chunks/production_chunk_scale_drill_002/OUTPUT_source_ledger_delta.csv,178431.0,historical_url_evidence_materialization,legacy_input_url,2016,2016,True,002,0,0,False,True,False,True,False,dropped_historical_url_evidence
105330,NORTHERN ARIZONA UNIVERSITY,2002,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20020928195732/http://www2.nau.edu:80/,materialized_historical_lead_candidate,https://web.archive.org/web/20020928195732/http://www2.nau.edu:80/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,133607.0,historical_url_evidence_materialization,historical_lead_input_url,2002,2003,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
105330,NORTHERN ARIZONA UNIVERSITY,2003,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20031001005125/http://www3.nau.edu:80/,materialized_historical_lead_candidate,https://web.archive.org/web/20031001005125/http://www3.nau.edu:80/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,138697.0,historical_url_evidence_materialization,historical_lead_input_url,2003,2004,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
105330,Northern Arizona University,2006,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20060922235445/http://www3.nau.edu/,materialized_historical_lead_candidate,https://web.archive.org/web/20060922235445/http://www3.nau.edu/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,138700.0,historical_url_evidence_materialization,historical_lead_input_url,2006,2007,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
105330,Northern Arizona University,2007,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20060922235445/http://www3.nau.edu/,materialized_historical_lead_candidate,https://web.archive.org/web/20060922235445/http://www3.nau.edu/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,138700.0,historical_url_evidence_materialization,historical_lead_input_url,2006,2007,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
105330,Northern Arizona University,2008,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20080922235445/http://www3.nau.edu/,materialized_historical_lead_candidate,https://web.archive.org/web/20080922235445/http://www3.nau.edu/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,133608.0,historical_url_evidence_materialization,historical_lead_input_url,2008,2009,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
105330,Northern Arizona University,2009,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20090922235445/http://www3.nau.edu/,materialized_historical_lead_candidate,https://web.archive.org/web/20090922235445/http://www3.nau.edu/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step4_source_review/step4_suggestion_source_review.csv,133609.0,historical_url_evidence_materialization,historical_lead_input_url,2009,2010,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
105330,Northern Arizona University,2010,,imported_llm_candidate_lead_overlay,https://web.archive.org/web/20110625093320/http://www2.nau.edu:80/,materialized_historical_lead_candidate,https://web.archive.org/web/20110625093320/http://www2.nau.edu:80/,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_old/inputs/public_claude_coverage_grid.csv,138704.0,historical_url_evidence_materialization,historical_lead_input_url,2011,2012,False,025,0,0,False,False,True,False,True,dropped_historical_url_evidence
106458,ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,2002,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169052.0,historical_url_evidence_materialization,historical_lead_input_url,2002,2002,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,2003,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169053.0,historical_url_evidence_materialization,historical_lead_input_url,2003,2003,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,2004,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169054.0,historical_url_evidence_materialization,historical_lead_input_url,2004,2004,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2005,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169055.0,historical_url_evidence_materialization,historical_lead_input_url,2005,2005,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2006,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169056.0,historical_url_evidence_materialization,historical_lead_input_url,2006,2006,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2007,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169057.0,historical_url_evidence_materialization,historical_lead_input_url,2007,2007,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2008,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169058.0,historical_url_evidence_materialization,historical_lead_input_url,2008,2008,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2009,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169059.0,historical_url_evidence_materialization,historical_lead_input_url,2009,2009,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2010,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169060.0,historical_url_evidence_materialization,historical_lead_input_url,2010,2010,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2011,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169061.0,historical_url_evidence_materialization,historical_lead_input_url,2011,2011,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2012,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169062.0,historical_url_evidence_materialization,historical_lead_input_url,2012,2012,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2013,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169063.0,historical_url_evidence_materialization,historical_lead_input_url,2013,2013,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2014,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169064.0,historical_url_evidence_materialization,historical_lead_input_url,2014,2014,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2015,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169065.0,historical_url_evidence_materialization,historical_lead_input_url,2015,2015,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106458,Arkansas State University-Main Campus,2016,,unreviewed_prior_programmatic_candidate_lead,https://catalog.astate.edu/,materialized_unreviewed_historical_lead_candidate,https://catalog.astate.edu/,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_002/OUTPUT_urls_for_text_extraction.csv,169066.0,historical_url_evidence_materialization,historical_lead_input_url,2016,2016,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
106467,ARKANSAS TECH UNIVERSITY,2003,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2003-2004%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2003-2004%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10135.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
106467,ARKANSAS TECH UNIVERSITY,2004,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2004-2005%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2004-2005%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10136.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2005,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2005-2006%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2005-2006%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10137.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,False,dropped_historical_url_evidence
106467,Arkansas Tech University,2006,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2006-2007%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2006-2007%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10138.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,False,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2007,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2007-2008%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2007-2008%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10139.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,False,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2008,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2008-2009%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2008-2009%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10140.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,False,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2009,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2009-2010%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2009-2010%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10141.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2010,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2010-2011%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2010-2011%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10142.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,False,dropped_historical_url_evidence
106467,Arkansas Tech University,2011,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2011-2012%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2011-2012%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10143.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2012,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2012-2013%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2012-2013%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10144.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2013,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2013-14%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2013-14%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10145.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2014,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2014-15%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2014-15%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10146.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,False,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2015,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2015-16%20UndergraduateCatalog-updated.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2015-16%20UndergraduateCatalog-updated.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10147.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,False,False,True,dropped_historical_url_evidence
106467,Arkansas Tech University,2016,,prior_programmatic_accepted_needs_current_reverification,https://catalog.atu.edu/archive/2024-2025/pdf/2016-2017%20UndergraduateCatalog.pdf,materialized_candidate,https://catalog.atu.edu/archive/2024-2025/pdf/2016-2017%20UndergraduateCatalog.pdf,prior_programmatic,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_002/source_review_log.csv,10148.0,historical_url_evidence_materialization,legacy_input_url,2024,2025,True,008,0,0,False,True,True,False,True,dropped_historical_url_evidence
107071,HENDERSON STATE UNIVERSITY,2002,,unreviewed_prior_programmatic_candidate_lead,https://hsu.edu/pdf/REG_ugbulletin01-03.pdf,materialized_unreviewed_historical_lead_candidate,https://hsu.edu/pdf/REG_ugbulletin01-03.pdf,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,175573.0,historical_url_evidence_materialization,historical_lead_input_url,2002,2002,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
107071,HENDERSON STATE UNIVERSITY,2003,,unreviewed_prior_programmatic_candidate_lead,https://hsu.edu/pdf/REG_ugbulletin02-04.pdf,materialized_unreviewed_historical_lead_candidate,https://hsu.edu/pdf/REG_ugbulletin02-04.pdf,historical_programmatic_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/pipeline_outputs/pilot_batch_013_dev_008/OUTPUT_urls_for_text_extraction.csv,175574.0,historical_url_evidence_materialization,historical_lead_input_url,2003,2003,False,027,0,0,False,False,False,True,True,dropped_historical_url_evidence
